"MES";"DIA";"HORA";"PROVINCIA";"CANTON";"ZONA";"NUM_FALLECIDO";"NUM_LESIONADO";"TOTAL_VICTIMAS";"CLASE";"CAUSA"
2;4;23;9;"0901";1;0;0;0;7;3
2;4;12;9;"0901";1;0;0;0;3;3
2;4;18;9;"0901";1;1;0;1;2;3
2;4;23;9;"0901";1;0;1;1;1;3
2;4;23;9;"0901";1;1;0;1;1;3
2;4;20;9;"0901";1;0;0;0;3;3
2;5;21;1;"0108";2;0;5;5;3;4
2;5;19;9;"0910";2;0;1;1;3;4
2;5;22;9;"0928";2;1;1;2;5;4
2;5;11;24;"2401";2;0;1;1;7;4
2;5;23;9;"0919";2;0;0;0;3;2
2;5;21;9;"0920";1;0;1;1;2;4
2;5;23;9;"0916";1;0;0;0;6;4
2;5;16;12;"1211";2;1;0;1;3;4
2;5;18;9;"0906";1;0;1;1;4;4
2;5;15;9;"0910";1;0;1;1;1;4
2;5;18;9;"0907";1;0;3;3;5;4
2;5;12;9;"0906";1;0;0;0;3;4
2;5;10;1;"0101";2;0;1;1;5;4
2;5;15;12;"1211";2;0;0;0;7;4
2;5;13;24;"2402";1;0;1;1;3;4
2;5;6;9;"0919";1;0;0;0;4;4
2;5;6;9;"0906";2;0;0;0;7;4
2;5;4;9;"0909";1;0;0;0;4;4
2;5;7;9;"0906";1;0;0;0;7;4
2;5;5;9;"0901";2;0;0;0;5;4
2;5;6;9;"0916";1;0;2;2;3;4
2;5;2;1;"0101";2;0;1;1;7;2
2;5;6;9;"0912";2;0;1;1;3;2
2;5;5;9;"0906";1;0;1;1;6;4
2;5;5;13;"1319";2;0;3;3;7;4
2;5;4;23;"2301";2;0;0;0;3;4
2;5;1;9;"0906";2;0;0;0;7;4
2;5;6;2;"0201";2;0;0;0;4;4
2;5;7;17;"1701";2;0;1;1;3;4
2;5;10;6;"0601";2;1;1;2;3;4
2;5;7;6;"0601";2;0;0;0;3;4
2;5;16;18;"1806";2;0;0;0;3;4
2;5;20;7;"0709";2;1;1;2;1;4
2;5;21;17;"1701";2;0;1;1;3;4
2;5;16;8;"0804";2;0;2;2;1;4
2;5;17;6;"0602";2;1;0;1;7;4
2;5;9;18;"1801";1;0;0;0;3;7
2;5;0;18;"1801";1;0;1;1;3;4
2;5;7;11;"1101";1;0;2;2;3;1
2;5;4;11;"1101";1;0;1;1;4;3
2;5;9;10;"1006";2;0;1;1;3;7
2;5;7;10;"1001";1;1;0;1;1;10
2;5;21;23;"2301";1;1;0;1;1;3
2;5;11;23;"2301";1;0;1;1;1;3
2;5;19;23;"2301";1;0;1;1;3;3
2;5;20;23;"2301";2;0;1;1;1;4
2;5;22;23;"2301";1;0;1;1;2;1
2;5;5;17;"1701";1;0;0;0;3;7
2;5;14;10;"1003";2;0;1;1;3;7
2;5;15;17;"1701";1;0;0;0;4;3
2;5;11;17;"1701";1;0;0;0;3;1
2;5;22;17;"1701";1;0;1;1;1;7
2;5;15;17;"1701";1;0;0;0;3;4
2;5;10;17;"1701";2;0;1;1;1;5
2;5;3;17;"1701";1;0;0;0;4;4
2;5;1;17;"1701";1;0;0;0;4;4
2;5;5;17;"1701";1;0;2;2;3;1
2;5;7;17;"1701";1;0;1;1;3;1
2;5;6;17;"1701";1;0;0;0;3;1
2;5;13;17;"1701";1;0;0;0;4;1
2;5;13;17;"1701";1;0;2;2;1;5
2;5;18;17;"1701";1;0;0;0;3;4
2;5;21;17;"1701";1;0;1;1;7;3
2;5;14;17;"1701";1;0;0;0;1;4
2;5;18;17;"1701";1;0;1;1;1;5
2;5;16;18;"1801";1;0;0;0;3;7
2;5;23;17;"1701";1;0;0;0;7;9
2;5;17;17;"1701";1;0;1;1;1;4
2;5;12;1;"0101";1;0;2;2;7;1
2;5;13;1;"0101";1;0;3;3;1;4
2;5;14;1;"0101";1;0;1;1;3;7
2;5;20;1;"0101";2;0;0;0;7;1
2;5;23;4;"0405";1;0;1;1;2;3
2;5;10;13;"1301";1;0;0;0;5;5
2;5;7;13;"1308";1;0;3;3;3;7
2;5;0;9;"0901";1;0;0;0;3;3
2;5;3;9;"0901";1;0;3;3;3;7
2;5;6;9;"0901";1;0;1;1;3;2
2;5;6;9;"0901";1;0;0;0;3;3
2;5;12;9;"0901";1;0;0;0;5;4
2;5;7;9;"0901";1;0;1;1;2;3
2;5;8;9;"0901";1;0;1;1;3;4
2;5;7;9;"0901";1;0;0;0;5;4
2;5;8;9;"0901";1;0;0;0;3;7
2;5;12;9;"0901";1;0;0;0;4;3
2;5;14;9;"0901";1;0;1;1;6;3
2;5;14;9;"0901";1;0;3;3;3;7
2;5;14;9;"0901";1;0;0;0;3;2
2;5;14;9;"0901";1;0;1;1;3;4
2;5;17;9;"0901";1;0;1;1;3;7
2;5;17;9;"0901";1;0;1;1;2;3
2;5;18;9;"0901";1;0;1;1;1;3
2;5;19;9;"0901";1;1;1;2;3;7
2;5;15;9;"0901";1;0;0;0;3;7
2;5;16;9;"0901";1;0;0;0;3;2
2;5;21;9;"0901";1;0;1;1;3;7
2;5;23;9;"0901";1;0;0;0;4;3
2;5;17;9;"0901";1;0;0;0;3;3
2;5;21;9;"0901";1;0;1;1;1;3
2;6;18;9;"0919";1;0;1;1;1;4
2;6;19;9;"0910";1;0;0;0;2;4
2;6;17;13;"1309";2;0;0;0;7;4
2;6;21;9;"0921";1;0;1;1;3;4
2;6;22;9;"0918";2;0;4;4;3;2
2;6;21;1;"0115";2;0;0;0;3;4
2;6;22;9;"0914";2;1;0;1;7;4
2;6;20;24;"2402";1;0;1;1;3;4
2;6;16;9;"0901";2;0;2;2;7;4
2;6;20;12;"1203";2;0;1;1;3;4
2;6;22;9;"0906";1;0;1;1;3;4
2;6;3;9;"0911";2;0;1;1;7;4
2;6;22;24;"2401";2;0;1;1;2;4
2;6;5;9;"0910";2;0;0;0;7;4
2;6;11;9;"0910";1;0;1;1;1;4
2;6;15;9;"0910";1;0;0;0;3;4
2;6;3;9;"0903";2;0;1;1;2;4
2;6;9;9;"0907";2;0;6;6;3;2
2;6;12;7;"0711";2;0;1;1;3;4
2;6;1;13;"1310";2;0;0;0;7;10
2;6;3;9;"0916";2;0;0;0;4;4
2;6;1;9;"0906";1;0;1;1;4;4
2;6;12;6;"0601";2;0;0;0;5;4
2;6;2;6;"0601";2;0;0;0;3;4
2;6;4;21;"2101";2;1;0;1;4;1
2;6;6;17;"1702";2;0;1;1;3;4
2;6;17;17;"1702";2;0;0;0;3;4
2;6;19;16;"1601";2;0;1;1;3;7
2;6;6;17;"1701";2;1;0;1;7;6
2;6;23;12;"1210";2;0;1;1;3;4
2;6;8;6;"0607";2;0;0;0;3;4
2;6;18;7;"0709";2;1;0;1;1;4
2;6;18;17;"1701";2;0;1;1;3;4
2;6;8;6;"0602";2;1;1;2;7;4
2;6;12;10;"1001";2;1;0;1;3;7
2;6;7;22;"2204";2;0;1;1;3;4
2;6;13;7;"0701";2;0;1;1;3;7
2;6;22;11;"1101";1;0;1;1;3;1
2;6;22;11;"1101";2;0;0;0;8;4
2;6;3;10;"1001";1;0;0;0;4;7
2;6;4;10;"1001";2;0;0;0;1;5
2;6;17;10;"1001";2;0;1;1;3;7
2;6;0;18;"1801";1;0;0;0;3;1
2;6;22;18;"1801";2;0;0;0;4;1
2;6;18;23;"2301";2;0;1;1;1;5
2;6;5;17;"1701";1;0;0;0;3;7
2;6;23;23;"2301";1;0;1;1;7;4
2;6;10;17;"1701";1;0;1;1;1;1
2;6;10;17;"1701";1;0;2;2;3;4
2;6;1;17;"1701";2;0;0;0;3;7
2;6;22;17;"1701";1;0;0;0;3;1
2;6;17;17;"1701";1;0;0;0;3;7
2;6;17;17;"1701";1;0;3;3;1;3
2;6;1;17;"1701";1;0;0;0;3;4
2;6;10;17;"1701";1;0;1;1;1;4
2;6;13;17;"1701";1;0;0;0;8;3
2;6;12;17;"1701";1;0;1;1;1;4
2;6;1;17;"1701";1;0;0;0;4;4
2;6;19;17;"1701";1;0;1;1;1;4
2;6;9;17;"1701";1;0;1;1;8;7
2;6;5;17;"1701";1;0;0;0;4;7
2;6;12;17;"1701";1;0;1;1;1;4
2;6;18;17;"1701";1;0;0;0;8;6
2;6;8;17;"1701";1;0;0;0;3;4
2;6;4;17;"1701";1;0;0;0;4;3
2;6;23;23;"2301";1;0;0;0;3;4
2;6;17;23;"2301";1;0;0;0;5;4
2;6;13;1;"0101";1;0;1;1;1;4
2;6;16;1;"0101";1;0;0;0;3;7
2;6;13;7;"0701";1;0;1;1;3;7
2;6;20;13;"1301";1;0;0;0;3;4
2;6;19;18;"1801";1;0;0;0;5;4
2;6;18;13;"1308";1;0;0;0;3;4
2;6;11;13;"1308";1;0;0;0;3;7
2;6;1;9;"0901";1;0;0;0;7;3
2;6;2;9;"0901";1;0;1;1;3;7
2;6;2;9;"0901";1;0;1;1;1;3
2;6;2;9;"0901";1;0;0;0;3;2
2;6;6;9;"0901";1;0;0;0;3;7
2;6;5;9;"0901";1;0;0;0;4;3
2;6;1;9;"0901";1;0;0;0;7;3
2;6;9;9;"0901";1;0;1;1;3;3
2;6;9;9;"0901";1;0;0;0;6;3
2;6;8;9;"0901";1;0;1;1;3;7
2;6;5;9;"0901";1;0;0;0;4;3
2;6;14;9;"0901";1;0;0;0;3;7
2;6;14;9;"0901";1;0;1;1;7;3
2;6;9;9;"0901";1;0;0;0;4;3
2;6;12;9;"0901";1;0;0;0;3;4
2;6;16;9;"0901";1;0;1;1;3;7
2;6;17;9;"0901";1;0;0;0;4;3
2;6;18;9;"0901";1;0;2;2;6;3
2;6;20;9;"0901";1;0;2;2;3;3
2;7;14;9;"0911";2;1;0;1;7;4
2;7;23;23;"2301";2;0;0;0;7;4
2;7;15;9;"0912";2;0;1;1;2;4
2;7;21;9;"0919";2;0;2;2;7;4
2;7;18;9;"0901";2;0;2;2;6;4
2;7;21;9;"0925";2;0;1;1;1;4
2;7;15;9;"0919";2;0;1;1;2;4
2;7;23;13;"1301";2;0;0;0;7;4
2;7;14;9;"0906";2;0;2;2;7;4
2;7;13;7;"0706";2;0;1;1;1;4
2;7;18;24;"2402";1;0;1;1;3;4
2;7;22;13;"1301";2;0;3;3;7;2
2;7;23;9;"0907";1;0;1;1;3;4
2;7;16;23;"2301";2;0;11;11;3;2
2;7;17;9;"0907";1;0;1;1;3;4
2;7;5;13;"1309";2;0;0;0;4;4
2;7;10;9;"0910";1;0;1;1;3;4
2;7;9;9;"0910";1;0;1;1;3;4
2;7;7;9;"0916";2;0;2;2;3;4
2;7;8;9;"0908";2;0;2;2;7;4
2;7;9;7;"0709";2;1;0;1;1;4
2;7;6;13;"1301";2;0;0;0;7;4
2;7;2;23;"2301";2;0;1;1;3;2
2;7;4;18;"1801";2;0;0;0;4;4
2;7;1;6;"0608";2;2;1;3;3;4
2;7;3;6;"0601";2;0;1;1;4;4
2;7;12;6;"0608";2;2;2;4;7;4
2;7;7;8;"0801";2;1;0;1;3;4
2;7;20;14;"1406";2;0;0;0;3;7
2;7;21;2;"0201";2;0;2;2;3;4
2;7;20;6;"0601";2;1;0;1;1;4
2;7;17;17;"1701";2;0;0;0;7;4
2;7;13;6;"0602";2;0;1;1;3;4
2;7;17;11;"1102";2;0;1;1;6;4
2;7;3;10;"1001";2;1;0;1;1;6
2;7;1;17;"1701";2;0;2;2;3;3
2;7;19;22;"2204";2;0;0;0;3;4
2;7;9;17;"1701";2;0;0;0;3;4
2;7;14;11;"1101";1;0;1;1;3;4
2;7;16;11;"1101";1;0;2;2;1;1
2;7;5;18;"1801";1;0;0;0;5;4
2;7;5;18;"1801";1;0;0;0;5;4
2;7;5;18;"1801";1;0;0;0;3;4
2;7;5;18;"1801";1;0;0;0;7;4
2;7;3;10;"1002";2;0;2;2;4;4
2;7;18;10;"1003";1;0;1;1;5;3
2;7;5;23;"2301";1;0;1;1;2;5
2;7;1;23;"2301";1;0;1;1;2;5
2;7;9;23;"2301";1;0;0;0;4;4
2;7;12;17;"1701";2;0;0;0;4;4
2;7;1;17;"1701";1;0;1;1;4;4
2;7;10;17;"1701";1;0;0;0;3;6
2;7;2;17;"1701";1;0;0;0;8;3
2;7;2;17;"1701";1;0;1;1;8;3
2;7;1;17;"1701";1;0;0;0;3;1
2;7;4;17;"1701";1;0;0;0;4;3
2;7;7;17;"1701";1;0;0;0;3;1
2;7;2;17;"1701";1;0;2;2;3;2
2;7;18;17;"1701";1;0;0;0;8;3
2;7;5;17;"1701";1;0;0;0;8;4
2;7;11;17;"1701";1;0;0;0;4;4
2;7;0;17;"1701";1;0;0;0;4;3
2;7;13;17;"1701";1;0;0;0;4;7
2;7;13;17;"1701";1;0;0;0;4;3
2;7;19;17;"1701";1;0;1;1;8;4
2;7;16;1;"0101";1;0;0;0;3;4
2;7;19;1;"0101";2;1;0;1;1;1
2;7;21;1;"0101";1;0;0;0;3;4
2;7;16;13;"1301";1;0;2;2;3;4
2;7;14;13;"1308";1;0;0;0;4;3
2;7;14;13;"1308";1;0;0;0;3;7
2;7;4;13;"1308";1;0;0;0;3;2
2;7;7;13;"1308";1;0;0;0;3;4
2;7;2;9;"0901";1;0;0;0;3;3
2;7;2;9;"0901";1;0;0;0;1;3
2;7;3;9;"0901";1;0;0;0;4;3
2;7;4;9;"0901";1;0;0;0;7;3
2;7;6;9;"0901";1;1;0;1;1;3
2;7;4;9;"0901";1;0;1;1;4;3
2;7;7;9;"0901";1;0;3;3;3;4
2;7;8;9;"0901";1;0;1;1;7;3
2;7;8;9;"0901";1;0;0;0;7;3
2;7;16;9;"0901";1;0;0;0;4;3
2;7;15;9;"0901";1;0;0;0;3;7
2;7;19;9;"0901";1;0;1;1;5;4
2;7;21;9;"0901";1;0;1;1;3;4
2;1;16;9;"0920";1;0;1;1;1;4
2;1;17;24;"2401";2;0;1;1;5;4
2;1;15;13;"1306";2;1;0;1;7;4
2;1;20;9;"0906";1;0;1;1;1;4
2;1;14;13;"1301";2;0;0;0;3;4
2;1;18;9;"0910";1;0;1;1;1;4
2;1;13;1;"0101";2;0;1;1;1;4
2;1;16;9;"0907";2;0;0;0;3;4
2;1;14;9;"0907";2;0;0;0;3;4
2;1;0;9;"0910";1;0;1;1;1;4
2;1;12;9;"0906";2;1;0;1;5;4
2;1;12;9;"0920";1;0;2;2;5;4
2;1;9;9;"0916";2;0;1;1;8;4
2;1;10;9;"0921";1;0;1;1;1;4
2;1;2;24;"2401";2;0;1;1;1;4
2;1;4;9;"0921";2;0;2;2;7;4
2;1;3;9;"0907";1;0;0;0;4;4
2;1;15;17;"1705";2;0;0;0;4;1
2;1;5;2;"0201";2;0;4;4;3;4
2;1;4;14;"1401";2;0;0;0;3;4
2;1;16;19;"1901";2;0;3;3;6;8
2;1;12;17;"1701";2;0;1;1;7;6
2;1;19;14;"1401";2;0;1;1;3;7
2;1;8;21;"2101";2;1;0;1;4;4
2;1;15;6;"0601";2;0;0;0;3;4
2;1;17;6;"0601";2;0;1;1;1;4
2;1;20;6;"0607";2;0;0;0;3;4
2;1;12;17;"1701";2;0;0;0;7;4
2;1;9;18;"1801";2;0;0;0;7;10
2;1;5;17;"1701";2;0;0;0;3;7
2;1;14;17;"1701";1;0;0;0;3;4
2;1;4;17;"1701";2;0;0;0;4;9
2;1;17;17;"1701";2;0;0;0;4;9
2;1;9;17;"1701";1;0;1;1;3;7
2;1;7;17;"1701";1;0;0;0;3;4
2;1;16;17;"1701";2;0;1;1;3;3
2;1;17;17;"1701";1;0;2;2;1;8
2;1;13;23;"2301";1;0;0;0;5;4
2;1;22;17;"1701";2;0;0;0;3;3
2;1;13;17;"1701";2;1;0;1;1;4
2;1;15;17;"1701";1;0;0;0;3;4
2;1;4;17;"1701";1;0;1;1;3;4
2;1;8;1;"0101";1;0;1;1;1;4
2;1;12;1;"0101";1;0;1;1;3;4
2;1;22;13;"1308";1;0;0;0;3;7
2;1;1;9;"0901";1;1;0;1;7;8
2;1;2;9;"0901";1;0;0;0;4;8
2;1;3;9;"0901";1;0;1;1;7;8
2;1;5;9;"0901";1;0;0;0;7;8
2;1;9;9;"0901";1;0;1;1;1;3
2;1;11;9;"0901";1;0;1;1;3;2
2;1;5;9;"0901";1;0;0;0;3;4
2;1;12;9;"0901";1;0;0;0;3;4
2;1;9;9;"0901";1;0;0;0;3;2
2;1;13;9;"0901";1;0;1;1;3;2
2;1;16;9;"0901";1;0;1;1;3;7
2;1;17;9;"0901";1;0;1;1;3;7
2;1;19;9;"0901";1;0;3;3;3;2
2;1;21;9;"0901";1;0;1;1;1;3
2;1;17;9;"0901";1;0;0;0;3;4
2;1;14;9;"0901";1;0;0;0;5;4
2;2;14;9;"0909";2;0;1;1;7;4
2;2;18;9;"0902";1;0;1;1;2;4
2;2;15;24;"2403";1;0;1;1;3;4
2;2;20;13;"1309";2;0;1;1;3;4
2;2;21;24;"2401";2;0;0;0;7;4
2;2;13;9;"0902";2;0;0;0;3;4
2;2;13;13;"1309";2;0;0;0;7;4
2;2;13;24;"2402";1;0;2;2;3;4
2;2;10;24;"2401";2;0;2;2;3;4
2;2;5;9;"0907";2;0;0;0;7;4
2;2;12;9;"0914";2;0;0;0;5;4
2;2;1;12;"1204";2;1;0;1;3;2
2;2;0;1;"0101";2;0;1;1;1;4
2;2;1;9;"0911";1;1;0;1;1;4
2;2;6;17;"1702";2;0;1;1;7;4
2;2;22;8;"0807";2;0;1;1;3;1
2;2;7;17;"1701";2;0;0;0;7;4
2;2;20;17;"1701";2;0;0;0;7;9
2;2;19;23;"2301";1;0;1;1;3;4
2;2;13;23;"2301";1;0;1;1;1;5
2;2;10;17;"1701";1;0;1;1;1;4
2;2;6;17;"1701";1;0;0;0;3;4
2;2;18;17;"1701";2;0;0;0;3;4
2;2;12;17;"1701";1;0;1;1;2;4
2;2;11;17;"1701";1;0;0;0;7;2
2;2;5;17;"1701";1;0;0;0;3;4
2;2;15;17;"1701";1;0;1;1;4;4
2;2;20;17;"1701";1;0;4;4;3;1
2;2;9;17;"1701";2;0;0;0;3;2
2;2;20;1;"0101";1;0;0;0;5;4
2;2;7;18;"1801";1;0;1;1;3;4
2;2;17;13;"1301";1;0;0;0;3;4
2;2;13;13;"1308";1;0;0;0;3;7
2;2;4;9;"0901";1;0;0;0;7;3
2;2;4;9;"0901";1;0;0;0;7;3
2;2;7;9;"0901";1;0;1;1;1;3
2;2;8;9;"0901";1;0;0;0;3;7
2;2;8;9;"0901";1;0;0;0;3;7
2;2;10;9;"0901";1;0;2;2;1;3
2;2;12;9;"0901";1;0;0;0;3;7
2;2;14;9;"0901";1;0;1;1;3;7
2;2;14;9;"0901";1;0;1;1;3;4
2;2;15;9;"0901";1;0;1;1;2;3
2;2;19;9;"0901";1;0;1;1;1;3
2;2;15;9;"0901";1;0;0;0;5;4
2;2;21;9;"0901";1;0;1;1;3;4
2;2;13;9;"0901";1;0;1;1;1;3
2;2;22;9;"0901";1;0;1;1;3;1
2;3;16;9;"0901";2;1;0;1;8;4
2;3;18;9;"0921";2;0;1;1;3;4
2;3;20;9;"0901";2;0;0;0;3;4
2;3;23;1;"0101";2;0;0;0;6;4
2;3;19;9;"0922";1;0;1;1;2;4
2;3;23;12;"1205";2;0;0;0;3;2
2;3;16;9;"0910";1;0;1;1;3;4
2;3;15;9;"0911";2;0;3;3;7;4
2;3;8;9;"0916";2;0;0;0;3;4
2;3;17;23;"2301";2;0;2;2;3;4
2;3;4;9;"0911";2;0;0;0;7;4
2;3;12;9;"0911";2;0;1;1;3;2
2;3;11;24;"2401";1;0;1;1;3;4
2;3;12;24;"2401";2;0;3;3;3;2
2;3;10;9;"0922";2;0;1;1;7;4
2;3;6;9;"0913";2;0;0;0;4;4
2;3;0;9;"0918";2;0;1;1;4;4
2;3;1;18;"1801";2;0;0;0;4;4
2;3;23;6;"0601";2;1;0;1;7;4
2;3;0;22;"2203";2;0;1;1;3;9
2;3;3;18;"1806";2;0;0;0;3;4
2;3;20;18;"1806";2;0;1;1;3;4
2;3;18;6;"0601";2;0;0;0;3;4
2;3;11;18;"1801";1;0;3;3;4;4
2;3;10;11;"1101";1;0;0;0;3;4
2;3;19;11;"1101";1;0;1;1;1;5
2;3;3;8;"0802";2;0;1;1;1;4
2;3;17;18;"1801";1;0;1;1;2;4
2;3;18;18;"1801";1;0;1;1;3;4
2;3;7;17;"1701";1;0;2;2;4;6
2;3;21;23;"2301";1;0;3;3;3;4
2;3;15;17;"1701";1;0;1;1;3;4
2;3;21;17;"1701";1;0;0;0;3;4
2;3;6;17;"1701";1;0;1;1;3;7
2;3;7;17;"1701";1;0;1;1;1;4
2;3;10;17;"1701";1;0;2;2;1;5
2;3;8;23;"2301";1;0;1;1;5;4
2;3;10;17;"1701";1;0;1;1;1;5
2;3;15;17;"1701";1;0;1;1;2;4
2;3;18;17;"1701";1;0;0;0;3;1
2;3;23;17;"1701";2;0;0;0;4;3
2;3;23;17;"1701";1;0;0;0;5;1
2;3;22;17;"1701";1;0;2;2;4;3
2;3;13;17;"1701";1;0;1;1;1;4
2;3;15;17;"1701";1;0;0;0;3;4
2;3;19;17;"1701";1;0;1;1;3;2
2;3;19;17;"1701";1;0;0;0;3;1
2;3;21;17;"1701";1;0;1;1;1;5
2;3;21;17;"1701";1;0;0;0;5;4
2;3;6;17;"1701";1;0;0;0;3;7
2;3;3;1;"0101";1;0;0;0;4;4
2;3;7;1;"0101";1;0;1;1;3;4
2;3;14;1;"0101";1;0;1;1;3;4
2;3;19;1;"0101";1;0;1;1;3;4
2;3;19;1;"0101";2;0;2;2;3;4
2;3;6;9;"0901";1;0;1;1;1;3
2;3;1;9;"0901";1;0;0;0;4;3
2;3;6;9;"0901";1;0;1;1;1;3
2;3;8;9;"0901";1;0;0;0;3;7
2;3;10;9;"0901";1;0;1;1;3;7
2;3;9;9;"0901";1;0;0;0;3;3
2;3;14;9;"0901";1;0;1;1;3;2
2;3;8;9;"0901";1;0;0;0;3;4
2;3;16;9;"0901";1;0;0;0;3;2
2;3;17;9;"0901";1;0;1;1;3;4
2;3;20;9;"0901";1;0;1;1;1;3
2;3;22;9;"0901";1;0;1;1;1;3
2;4;17;9;"0920";2;0;1;1;2;4
2;4;14;9;"0921";1;0;2;2;3;4
2;4;16;9;"0910";1;0;1;1;3;4
2;4;17;9;"0908";2;0;1;1;3;4
2;4;17;9;"0910";1;0;2;2;1;4
2;4;22;23;"2301";2;0;3;3;3;2
2;4;21;24;"2402";1;0;1;1;3;4
2;4;20;9;"0901";2;1;0;1;7;4
2;4;21;12;"1201";2;0;0;0;3;4
2;4;17;9;"0901";2;0;0;0;3;4
2;4;18;9;"0901";1;0;0;0;3;4
2;4;15;9;"0916";1;0;0;0;3;4
2;4;10;1;"0101";2;0;0;0;5;4
2;4;11;7;"0706";2;0;1;1;7;4
2;4;13;9;"0907";1;0;0;0;3;4
2;4;12;23;"2301";2;0;1;1;3;4
2;4;7;24;"2402";1;0;0;0;3;4
2;4;12;13;"1301";2;0;0;0;5;4
2;4;2;9;"0916";1;0;2;2;3;4
2;4;8;18;"1806";2;0;0;0;3;4
2;4;10;3;"0304";2;0;1;1;3;4
2;4;11;21;"2101";2;0;1;1;1;4
2;4;15;6;"0603";2;0;0;0;3;4
2;4;16;1;"0103";2;0;3;3;6;4
2;4;19;3;"0303";2;0;0;0;3;1
2;4;22;10;"1001";2;0;0;0;3;7
2;4;0;18;"1801";1;0;1;1;5;4
2;4;11;11;"1101";2;0;0;0;3;3
2;4;14;11;"1101";1;0;0;0;7;3
2;4;18;11;"1101";1;1;5;6;7;1
2;4;19;23;"2301";1;0;1;1;3;4
2;4;12;23;"2301";1;0;1;1;3;4
2;4;20;23;"2301";1;0;0;0;3;4
2;4;12;17;"1701";2;0;0;0;3;4
2;4;22;17;"1701";1;1;0;1;1;5
2;4;23;17;"1701";2;0;2;2;3;1
2;4;15;17;"1701";1;0;1;1;7;3
2;4;22;17;"1701";1;0;0;0;6;3
2;4;14;17;"1701";1;0;0;0;3;3
2;4;21;17;"1701";1;0;1;1;3;7
2;4;22;17;"1701";1;0;0;0;3;3
2;4;21;17;"1701";1;0;0;0;7;2
2;4;12;1;"0101";1;0;1;1;1;4
2;4;17;1;"0101";1;0;0;0;3;4
2;4;20;1;"0101";1;0;1;1;3;7
2;4;21;18;"1801";2;0;0;0;3;7
2;4;10;13;"1308";1;0;0;0;3;7
2;4;13;13;"1308";1;0;1;1;3;2
2;4;4;9;"0901";1;0;0;0;3;1
2;4;6;9;"0901";1;0;1;1;7;3
2;4;8;9;"0901";1;0;1;1;6;3
2;4;8;9;"0901";1;0;0;0;3;2
2;4;11;9;"0901";1;0;0;0;3;7
2;4;10;9;"0901";1;0;0;0;3;7
2;4;8;9;"0901";1;0;0;0;5;4
2;4;8;9;"0901";1;0;0;0;3;4
2;4;13;9;"0901";1;0;2;2;3;2
2;4;17;9;"0901";1;0;0;0;3;7
2;4;14;9;"0901";1;0;0;0;5;4
2;4;21;9;"0901";1;0;3;3;3;7
2;4;20;9;"0901";1;0;0;0;7;3
2;5;19;9;"0927";2;0;1;1;1;4
2;5;19;1;"0108";2;0;2;2;4;4
2;5;20;1;"0103";2;0;0;0;3;4
2;5;19;13;"1309";2;0;0;0;8;4
2;5;18;13;"1301";2;0;1;1;7;4
2;5;17;9;"0911";2;0;1;1;2;4
2;5;16;7;"0701";2;0;1;1;3;4
2;5;5;13;"1306";2;0;4;4;7;4
2;5;22;9;"0908";2;1;1;2;3;2
2;5;10;7;"0713";2;0;0;0;3;4
2;5;17;13;"1301";2;0;2;2;4;4
2;5;11;9;"0912";2;0;1;1;1;4
2;5;12;9;"0903";2;0;1;1;1;4
2;5;12;9;"0919";1;0;0;0;3;4
2;5;12;9;"0901";2;0;0;0;3;4
2;5;9;13;"1303";2;0;1;1;3;4
2;5;13;6;"0610";1;0;1;1;5;4
2;5;5;7;"0712";2;0;1;1;1;4
2;5;2;7;"0702";2;1;0;1;7;4
2;5;8;7;"0712";2;0;1;1;1;4
2;5;5;9;"0909";2;0;1;1;3;4
2;5;2;7;"0710";2;0;1;1;8;4
2;5;0;12;"1210";2;0;0;0;5;4
2;5;5;9;"0907";2;0;0;0;7;4
2;5;2;24;"2401";2;0;0;0;3;2
2;5;9;6;"0603";2;0;0;0;3;4
2;5;19;14;"1401";2;0;0;0;7;4
2;5;18;17;"1703";2;1;0;1;1;4
2;5;3;22;"2204";2;0;1;1;3;9
2;5;17;23;"2301";1;0;1;1;7;9
2;5;17;23;"2301";1;0;0;0;3;4
2;5;22;17;"1701";1;0;0;0;3;4
2;5;7;17;"1701";2;0;5;5;3;4
2;5;4;17;"1701";1;0;2;2;3;7
2;5;6;17;"1701";1;0;1;1;3;4
2;5;7;17;"1701";1;0;1;1;1;5
2;5;9;17;"1701";1;0;0;0;4;6
2;5;15;17;"1701";1;0;1;1;3;2
2;5;22;17;"1701";1;1;0;1;1;4
2;5;21;17;"1701";2;0;3;3;3;1
2;5;5;17;"1701";1;0;0;0;4;7
2;5;12;17;"1701";1;0;1;1;3;4
2;5;7;17;"1701";1;0;1;1;3;3
2;5;19;17;"1701";1;0;1;1;1;4
2;5;22;17;"1701";1;0;1;1;1;5
2;5;13;17;"1701";1;0;1;1;2;4
2;5;17;17;"1701";2;0;0;0;3;7
2;5;20;10;"1001";1;0;0;0;8;4
2;5;1;1;"0101";1;0;3;3;4;1
2;5;17;18;"1801";2;0;0;0;3;1
2;5;23;18;"1801";1;0;0;0;4;1
2;5;17;18;"1801";2;0;0;0;4;4
2;5;22;18;"1801";2;0;3;3;3;4
2;5;21;18;"1801";1;0;1;1;1;4
2;5;18;1;"0101";1;0;2;2;3;4
2;5;11;18;"1801";1;0;0;0;5;4
2;5;16;18;"1801";1;0;1;1;3;4
2;5;20;13;"1308";1;0;0;0;3;7
